id,transaction_id,timestamp,amount,merchant_category,location,fraud_probability,prediction,risk_level,processing_time_ms,model_used
4560,4f574f78-bf67-413a-9b2b-d26f1d65a03d,2026-03-26T12:34:13.330797,238.68,travel,Berlin/Germany,0.07,0,LOW,101.21,AutoML
4561,9d5e1f6d-938c-42df-868d-5e465669140f,2026-03-26T12:34:15.854482,268.77,gas,Berlin/Germany,0.1,0,LOW,96.53,AutoML
4562,4949a638-894d-4cf7-af70-ab41335465f9,2026-03-26T12:34:18.395923,269.53,online,Berlin/Germany,0.08,0,LOW,108.33,AutoML
4563,6fc7d521-0802-4513-b001-ed61c8405ffb,2026-03-26T12:34:22.063349,164.8,luxury,Toronto/Canada,0.06,0,LOW,100.02,AutoML
4564,00f6d9f1-9754-4d9d-b7b1-f5b26858cee5,2026-03-26T12:34:24.586350,195.82,luxury,New York/USA,0.09,0,LOW,113.43,AutoML
4565,daf05c31-cd83-4ec9-8678-57ba3bb6bead,2026-03-26T12:34:27.103307,225.44,travel,New York/USA,0.09,0,LOW,99.73,AutoML
4566,670770a7-7d9d-403a-81ac-d17de296d374,2026-03-26T12:34:29.682181,190.32,restaurant,London/UK,0.08,0,LOW,105.98,AutoML
4567,299fdd1f-2cb6-4c93-97ce-fc8d91ff9686,2026-03-26T12:34:32.195942,183.72,online,Sydney/Australia,0.04,0,LOW,103.87,AutoML
4568,79fbdadb-2623-4831-bb33-b8813b973121,2026-03-26T12:34:34.728350,47.94,pharmacy,Toronto/Canada,0.03,0,LOW,109.3,AutoML
4569,3c15df88-6f0b-451c-8dcc-351cd1b3edbe,2026-03-26T12:34:37.265138,266.07,luxury,Sydney/Australia,0.15,0,LOW,97.37,AutoML
4570,4b3b5c76-097a-4e67-842d-997a55b60867,2026-03-26T12:34:39.848293,172.48,grocery,Sydney/Australia,0.07,0,LOW,112.89,AutoML
4571,3deb2955-985c-41a4-86a6-338ffbb187f0,2026-03-26T12:34:42.446178,139.93,grocery,Berlin/Germany,0.08,0,LOW,112.26,AutoML
4572,9327a194-e6ba-40d8-9b16-af288ea84fec,2026-03-26T12:34:45.019136,86.84,online,London/UK,0.04,0,LOW,88.53,AutoML
4573,009f404a-b7f0-4c2e-a661-dd5238d7598b,2026-03-26T12:34:47.504992,229.31,online,London/UK,0.06,0,LOW,117.15,AutoML
4574,6aa5f8eb-d354-44e1-98fe-4a31cca21cdb,2026-03-26T12:34:50.065814,242.12,online,New York/USA,0.1,0,LOW,107.31,AutoML
4575,44cafb5f-6957-4735-9a36-f90fcd369b8e,2026-03-26T12:34:52.618260,35.91,pharmacy,London/UK,0.02,0,LOW,90.17,AutoML
4576,5b2cbd10-d1f6-4cfe-9e1c-d93f6d1bb42b,2026-03-26T12:34:55.139995,140.74,pharmacy,London/UK,0.1,0,LOW,113.14,AutoML
4577,1588019b-13b5-4d8c-baa3-70cef9faeea7,2026-03-26T12:34:57.758962,217.55,online,London/UK,0.06,0,LOW,112.95,AutoML
4578,dd23665e-5d03-4bbd-afe2-bd5b56ead61f,2026-03-26T12:35:00.309622,266.51,restaurant,New York/USA,0.08,0,LOW,104.6,AutoML
4579,49ad8a85-6954-46f6-a205-d0f834a16b5e,2026-03-26T12:35:03.046079,291.75,pharmacy,New York/USA,0.18,0,LOW,98.06,AutoML
4580,1144c99c-8002-418a-8fdb-f69852fc3477,2026-03-26T12:35:05.792693,195.31,online,New York/USA,0.09,0,LOW,121.43,AutoML
4581,6cedb792-f342-44fe-9558-0ed2932d0f1a,2026-03-26T12:35:08.354069,296.81,gas,Sydney/Australia,0.15,0,LOW,102.35,AutoML
4582,2c4c94e9-6242-4415-8eef-8a4954d87bef,2026-03-26T12:35:10.886300,275.58,travel,New York/USA,0.09,0,LOW,116.97,AutoML
4583,7886674b-179a-4328-8387-7c144065436e,2026-03-26T12:35:13.432242,56.91,restaurant,Sydney/Australia,0.07,0,LOW,112.03,AutoML
4584,938d88a9-4007-4fb2-abb3-be550090d555,2026-03-26T12:35:16.148321,197.99,grocery,London/UK,0.08,0,LOW,84.4,AutoML
4585,f10b039d-fbda-45b8-9115-c47e1551b069,2026-03-26T12:35:19.103727,113.04,luxury,Berlin/Germany,0.06,0,LOW,112.08,AutoML
4586,77e08c17-6894-4748-ab60-df476723be22,2026-03-26T12:35:21.590296,230.15,electronics,Berlin/Germany,0.15,0,LOW,107.95,AutoML
4587,96b507db-1e6b-4164-a282-e6007aad68c8,2026-03-26T12:35:24.076189,207.16,travel,Berlin/Germany,0.08,0,LOW,114.21,AutoML
4588,9fe792aa-6ec1-4d8d-a69d-44ffc31a5be1,2026-03-26T12:35:26.640459,289.85,online,Toronto/Canada,0.15,0,LOW,82.42,AutoML
4589,0ecb1638-12d8-4b15-87c5-3f2350782507,2026-03-26T12:35:29.084632,21.3,luxury,New York/USA,0.05,0,LOW,112.09,AutoML
4590,0da04306-2653-4b22-9943-438bef82d2e1,2026-03-26T12:35:31.634240,247.48,online,New York/USA,0.15,0,LOW,109.2,AutoML
4591,7d715f9b-b7f9-4c8e-b865-67834cea4247,2026-03-26T12:35:34.136758,189.14,luxury,New York/USA,0.04,0,LOW,115.94,AutoML
4592,24f18053-813e-43d7-92b1-c7c5b7b5959b,2026-03-26T12:35:36.690831,270.08,restaurant,New York/USA,0.12,0,LOW,89.05,AutoML
4593,ec14a748-b802-40d0-9e78-8d371539c6bb,2026-03-26T12:35:39.203692,6830.49,gas,Multiple/Locations,0.8,1,HIGH,104.94,AutoML
4594,2443a46c-4e11-44e8-8821-785b80dc1ee0,2026-03-26T12:35:41.696022,128.15,grocery,New York/USA,0.07,0,LOW,113.1,AutoML
4595,a63dbb41-3c61-4823-a2d2-30e52b3fe871,2026-03-26T12:35:44.308473,110.42,pharmacy,Sydney/Australia,0.05,0,LOW,110.04,AutoML
4596,1d95c895-dfa4-40b3-b8f2-572e80a05866,2026-03-26T12:35:46.916338,167.24,pharmacy,London/UK,0.07,0,LOW,90.59,AutoML
4597,80208c6b-0655-4296-acbc-41546775f090,2026-03-26T12:35:49.449863,32.89,restaurant,Berlin/Germany,0.06,0,LOW,119.26,AutoML
4598,a9f2ae39-00d0-4668-8d56-aeaf63403e8c,2026-03-26T12:35:51.919585,182.76,luxury,Berlin/Germany,0.03,0,LOW,84.04,AutoML
4599,3e56ecae-a6bb-438b-8dfd-c04ea7d2ac25,2026-03-26T12:35:54.394442,294.19,electronics,New York/USA,0.11,0,LOW,115.28,AutoML
4600,f491c096-dcde-42f5-963d-b794855d6d68,2026-03-26T12:35:57.019327,80.84,electronics,London/UK,0.03,0,LOW,86.11,AutoML
4601,e1052a09-9e12-4a85-9414-4085ce9b34db,2026-03-26T12:35:59.545243,194.94,restaurant,London/UK,0.05,0,LOW,112.77,AutoML
4602,07a29209-5162-49f4-a12f-8761fac29a0e,2026-03-26T12:36:02.045774,34.67,electronics,London/UK,0.05,0,LOW,125.37,AutoML
4603,6181a3e1-ce93-49fc-82c2-490f05697d99,2026-03-26T12:36:04.624690,45.43,grocery,New York/USA,0.02,0,LOW,108.97,AutoML
4604,f08a4c16-873b-4fec-97bc-cb0c8ec9b8d9,2026-03-26T12:36:08.166011,135.05,restaurant,Berlin/Germany,0.05,0,LOW,114.79,AutoML
4605,77df0d51-6a3b-4162-9e8c-b167ead2cf59,2026-03-26T12:36:10.702090,82.33,online,New York/USA,0.05,0,LOW,111.72,AutoML
4606,c8bc3c08-64b2-4f51-91d8-2326ab9c9ded,2026-03-26T12:36:13.204370,102.67,restaurant,Sydney/Australia,0.02,0,LOW,112.33,AutoML
4607,193a0060-6b72-46d0-83ce-6d159ca6777c,2026-03-26T12:36:15.700042,101.8,pharmacy,Sydney/Australia,0.07,0,LOW,118.97,AutoML
4608,18b07562-8843-469b-a63b-2a4e0fa5cdec,2026-03-26T12:36:18.336437,258.8,luxury,Sydney/Australia,0.11,0,LOW,113.16,AutoML
4609,04b89520-8261-48ff-bc23-6d4a58426857,2026-03-26T12:36:20.848319,285.81,travel,London/UK,0.13,0,LOW,112.91,AutoML
4610,d5258cd1-f9c9-444f-a26f-031f980207ba,2026-03-26T12:36:23.402163,41.58,restaurant,New York/USA,0.06,0,LOW,111.64,AutoML
4611,c384c5b6-a299-4576-a5a0-5a19fb4cb1d1,2026-03-26T12:36:25.947230,293.27,electronics,New York/USA,0.11,0,LOW,115.58,AutoML
4612,88f18155-6b3a-4451-a0cf-ed18bf6555ba,2026-03-26T12:36:28.518074,242.57,luxury,London/UK,0.06,0,LOW,112.21,AutoML
4613,25e30000-5fbb-43f4-9339-a58828f03a1d,2026-03-26T12:36:31.153696,89.75,online,Sydney/Australia,0.04,0,LOW,111.11,AutoML
4614,0b31258b-1a2c-4010-ad77-12f3c56211c8,2026-03-26T12:36:33.635475,61.23,luxury,Toronto/Canada,0.04,0,LOW,100.58,AutoML
4615,34c8057c-6d6d-4616-8ebc-04669d40b5f3,2026-03-26T12:36:36.185339,63.35,travel,London/UK,0.03,0,LOW,99.71,AutoML
4616,20ee7d96-4282-46f3-8d5e-f9774fcb00a6,2026-03-26T12:36:38.751340,279.16,luxury,Sydney/Australia,0.12,0,LOW,102.02,AutoML
4617,ce67d09c-3208-4289-ac0d-4fcaf3a65943,2026-03-26T12:36:41.317448,125.95,gas,Berlin/Germany,0.04,0,LOW,105.41,AutoML
4618,f43d1ab9-bb0c-4923-a3ff-92854d06ad54,2026-03-26T12:36:43.788952,51.65,luxury,London/UK,0.06,0,LOW,102.65,AutoML
4619,efc56096-83c2-4dda-8328-1fd64602fc9f,2026-03-26T12:36:48.289562,129.34,online,New York/USA,0.08,0,LOW,93.35,AutoML
4620,0200ab25-3f68-41bb-ba4a-2c69be911f80,2026-03-26T12:36:53.964287,153.41,grocery,London/UK,0.03,0,LOW,111.33,AutoML
4621,4643e569-edbc-41e9-a9a1-89b90746d518,2026-03-26T12:36:56.765398,164.9,luxury,Sydney/Australia,0.06,0,LOW,89.03,AutoML
4622,5f644d66-5f83-448a-b69f-ead4673b0670,2026-03-26T12:37:00.324302,281.51,gas,Berlin/Germany,0.13,0,LOW,104.72,AutoML
4623,a157cdf4-b613-4ead-a9de-04fd597c1adb,2026-03-26T12:37:03.216173,34.7,pharmacy,London/UK,0.05,0,LOW,90.13,AutoML
4624,fbc0cda6-d221-4e42-aefe-de38fb3f9185,2026-03-26T12:37:05.763054,128.17,restaurant,London/UK,0.03,0,LOW,104.75,AutoML
4625,abfa8779-92b4-47a9-9f64-26cc12b51e1b,2026-03-26T12:37:08.322874,209.3,luxury,Berlin/Germany,0.11,0,LOW,143.94,AutoML
4626,cdaaebdc-feb8-45ab-8035-98554e5462b8,2026-03-26T12:37:10.918747,113.33,pharmacy,Sydney/Australia,0.01,0,LOW,97.6,AutoML
4627,d4c0befd-343c-4c72-ae82-4af96b33fbf4,2026-03-26T12:37:13.468431,166.76,online,Berlin/Germany,0.02,0,LOW,86.58,AutoML
4628,8e5d6544-c0c9-4197-abae-4c0d9f9e2ed4,2026-03-26T12:37:16.089319,106.2,travel,Berlin/Germany,0.08,0,LOW,107.25,AutoML
4629,dc4ad87f-e676-4b46-b3ea-7c16e67c1f10,2026-03-26T12:37:18.682713,225.19,electronics,Sydney/Australia,0.03,0,LOW,84.7,AutoML
4630,e44a9895-ec2f-49b4-a21c-0fb03d5e5ac5,2026-03-26T12:37:22.415632,131.87,luxury,Sydney/Australia,0.05,0,LOW,111.1,AutoML
4631,657f3066-7f1c-4b8c-91e0-6b70edc1e564,2026-03-26T12:37:25.131958,28.17,grocery,Berlin/Germany,0.03,0,LOW,93.89,AutoML
4632,e5adeb8c-598b-4487-8718-8740a6a2e0c8,2026-03-26T12:37:27.700144,7891.78,electronics,Multiple/Locations,0.89,1,HIGH,112.47,AutoML
4633,7063dd29-dca9-4069-bc7d-a9726cc87d8c,2026-03-26T12:37:30.439822,234.18,pharmacy,Sydney/Australia,0.12,0,LOW,113.57,AutoML
4634,6112616f-8fd3-40b5-a73f-9c21d5e40f25,2026-03-26T12:37:33.047815,288.9,online,Toronto/Canada,0.07,0,LOW,102.75,AutoML
4635,95ee37d5-b445-4c4f-b234-dc72d5f2d9ab,2026-03-26T12:37:35.715081,208.78,online,Berlin/Germany,0.03,0,LOW,109.37,AutoML
4636,27575e88-afa0-40d6-92f5-154396fcc57e,2026-03-26T12:37:38.575065,288.19,travel,New York/USA,0.15,0,LOW,115.91,AutoML
4637,261a4b84-14b5-40b8-b998-91755e6cdc79,2026-03-26T12:37:41.610410,77.5,online,New York/USA,0.03,0,LOW,103.13,AutoML
4638,61c214a6-6697-4821-91b9-636f34c10acd,2026-03-26T12:37:44.626506,160.2,online,Toronto/Canada,0.05,0,LOW,95.51,AutoML
4639,ad08fef4-a1cb-4c4b-85b9-aa2bc18034b2,2026-03-26T12:37:47.219713,252.03,restaurant,Toronto/Canada,0.07,0,LOW,105.9,AutoML
4640,e5f11600-a8fb-48ca-bd96-a932825efe91,2026-03-26T12:37:49.931884,147.83,luxury,Berlin/Germany,0.06,0,LOW,111.5,AutoML
4641,b351fa5a-2a11-4685-8d19-7e9ebfcc3b5f,2026-03-26T12:37:52.559512,298.42,gas,London/UK,0.17,0,LOW,112.05,AutoML
4642,cc8bd49b-eb06-4b78-9c61-2f36e66193f8,2026-03-26T12:37:55.366026,191.98,restaurant,New York/USA,0.06,0,LOW,105.85,AutoML
4643,3d61baa8-2500-4f43-ab09-1c1cd1dae6cd,2026-03-26T12:37:58.014587,7265.03,travel,Kiev/Ukraine,0.84,1,HIGH,113.42,AutoML
4644,4aeb32e6-dcaa-4e47-a970-8f32097600ad,2026-03-26T12:38:00.958412,275.86,online,Berlin/Germany,0.15,0,LOW,105.83,AutoML
4645,99d922dc-ba22-42fe-a726-22d5a55c632b,2026-03-26T12:38:03.629969,95.9,luxury,Sydney/Australia,0.04,0,LOW,104.49,AutoML
4646,3500991c-49dc-4d1e-b62b-cb0bdb6713d2,2026-03-26T12:38:06.492982,288.99,pharmacy,New York/USA,0.14,0,LOW,103.21,AutoML
4647,7a750faf-9107-4761-b3ff-2f1fadfad28e,2026-03-26T12:38:09.151149,12.62,electronics,New York/USA,0.05,0,LOW,103.59,AutoML
4648,78a857c9-b1f6-4b2b-a445-98176b239b11,2026-03-26T12:38:11.776246,108.3,electronics,Berlin/Germany,0.06,0,LOW,99.1,AutoML
4649,06573482-e0bf-4861-9e22-303fef5abdc9,2026-03-26T12:38:14.378347,67.7,grocery,Berlin/Germany,0.04,0,LOW,132.48,AutoML
4650,d206e9ed-b14a-4c93-8797-fb65f2ea0977,2026-03-26T12:38:17.043075,38.7,travel,New York/USA,0.03,0,LOW,104.41,AutoML
4651,1f9d0cf9-af55-45ac-b566-0a768829f6a6,2026-03-26T12:38:19.725076,184.14,travel,Sydney/Australia,0.07,0,LOW,102.83,AutoML
4652,1f8a2dfc-4116-4498-9d03-1e1a046507e6,2026-03-26T12:38:22.331405,36.43,travel,Berlin/Germany,0.05,0,LOW,106.51,AutoML
4653,2211148a-d200-4d17-95b7-407ab4645d66,2026-03-26T12:38:24.969130,109.54,online,Berlin/Germany,0.03,0,LOW,85.63,AutoML
4654,06e5624e-8181-4da5-b4af-192830f7ef4b,2026-03-26T12:38:27.899536,232.26,pharmacy,Toronto/Canada,0.06,0,LOW,103.24,AutoML
4655,94e44e7c-5037-4702-9fe1-63e49a61449b,2026-03-26T12:38:30.833614,242.8,pharmacy,London/UK,0.1,0,LOW,109.7,AutoML
4656,6de23bb6-e750-4a06-9fc8-a841baf6cc8f,2026-03-26T12:38:36.690541,290.66,grocery,New York/USA,0.15,0,LOW,108.41,AutoML
4657,de74a70c-69ca-4252-b001-b64d8f4556da,2026-03-26T12:38:39.361554,100.97,grocery,Berlin/Germany,0.04,0,LOW,110.57,AutoML
4658,3baaca6d-39a2-4700-b958-011b998d126f,2026-03-26T12:38:42.345278,263.77,grocery,London/UK,0.2,0,LOW,100.91,AutoML
4659,2dfce349-d181-4e73-8b40-45fd0041fced,2026-03-26T12:38:44.962836,205.0,grocery,Sydney/Australia,0.07,0,LOW,109.18,AutoML
4660,4393d692-360a-4aa0-a754-ae2652a4fc9a,2026-03-26T12:38:47.584464,239.62,online,Berlin/Germany,0.13,0,LOW,108.68,AutoML
4661,621d05f8-9358-45b0-b667-e21cd99dfb36,2026-03-26T12:38:50.288326,222.2,travel,Berlin/Germany,0.06,0,LOW,93.78,AutoML
4662,ab6c1198-8191-47ab-a4d2-3bb41803fc7f,2026-03-26T12:38:55.158785,97.81,gas,New York/USA,0.05,0,LOW,97.62,AutoML
4663,f2dafaa9-8ebc-49a6-ac51-b4867a57a326,2026-03-26T12:39:01.954890,214.28,pharmacy,London/UK,0.06,0,LOW,106.68,AutoML
4664,48f11fd5-cf6f-4150-8e37-7bde82b6005f,2026-03-26T12:39:08.442203,270.16,online,Sydney/Australia,0.13,0,LOW,107.08,AutoML
4665,abb4703f-259f-4458-9ab9-ab9935b2b510,2026-03-26T12:39:16.475523,29.91,online,Sydney/Australia,0.04,0,LOW,95.34,AutoML
4666,f11c7059-a060-4091-9653-3fb2e7a7a51a,2026-03-26T12:39:23.038100,132.9,travel,Sydney/Australia,0.07,0,LOW,100.13,AutoML
4667,74118c85-2cb8-44eb-8043-b25f46d05f76,2026-03-26T12:39:27.711985,229.23,restaurant,Berlin/Germany,0.11,0,LOW,150.86,AutoML
4668,0472f4e2-86e1-4a64-9aef-c52e6e4664da,2026-03-26T12:39:30.382698,281.28,travel,London/UK,0.11,0,LOW,110.83,AutoML
4669,022606bc-c1d9-4160-89a2-56ea818718c2,2026-03-26T12:39:33.193418,299.52,restaurant,Sydney/Australia,0.1,0,LOW,112.72,AutoML
4670,431789b1-4ff1-49ad-9690-0e5267e84c0d,2026-03-26T12:39:36.087387,93.38,gas,Berlin/Germany,0.06,0,LOW,112.39,AutoML
4671,9f08efaf-f6e3-41ad-bfc6-4f334a81bb3e,2026-03-26T12:39:38.706509,60.7,online,Toronto/Canada,0.05,0,LOW,101.18,AutoML
4672,3343a245-5638-4884-952e-05a49b8892f8,2026-03-26T12:39:41.754716,166.71,restaurant,Berlin/Germany,0.05,0,LOW,96.11,AutoML
4673,93ae84ac-18ea-44dc-aedc-1cd4404beeeb,2026-03-26T12:39:44.683788,13.88,restaurant,Sydney/Australia,0.04,0,LOW,88.95,AutoML
4674,313ac424-64ac-4381-b6f8-79eef4aa9742,2026-03-26T12:39:47.290267,286.13,pharmacy,New York/USA,0.14,0,LOW,105.8,AutoML
4675,9505cba0-23f7-43d8-9a16-3b7bfac6359e,2026-03-26T12:39:49.878487,89.81,online,London/UK,0.03,0,LOW,83.73,AutoML
4676,351ed8ff-e60f-4212-8efc-ad476b250078,2026-03-26T12:39:52.405908,91.39,grocery,London/UK,0.05,0,LOW,100.27,AutoML
4677,770794c2-f590-4a91-b552-e94a58c5ab84,2026-03-26T12:39:55.089422,41.84,travel,Berlin/Germany,0.06,0,LOW,87.92,AutoML
4678,34a3d4c9-192c-47eb-a2db-decfc6d8e72f,2026-03-26T12:39:57.682860,52.01,pharmacy,Sydney/Australia,0.05,0,LOW,111.0,AutoML
4679,8177b0e6-6e6f-4ad3-af5c-ca4d15770281,2026-03-26T12:40:00.326080,242.57,pharmacy,London/UK,0.05,0,LOW,117.71,AutoML
4680,be5bf5e8-e6c7-4aac-8d70-82c2d6d014cc,2026-03-26T12:40:03.003312,64.34,restaurant,London/UK,0.07,0,LOW,106.6,AutoML
4681,dc3b8c25-23d9-4665-836e-29dd56aa065e,2026-03-26T12:40:07.894929,61.3,grocery,London/UK,0.02,0,LOW,106.26,AutoML
4682,45196d23-0c5d-4583-9304-7be9dda7f617,2026-03-26T12:40:10.508676,207.77,gas,Toronto/Canada,0.1,0,LOW,87.89,AutoML
4683,41f09150-4b42-4ae9-ad94-a66b741aae0a,2026-03-26T12:40:13.156556,107.97,travel,London/UK,0.08,0,LOW,108.04,AutoML
4684,a9997951-8caf-447d-bd09-a061e09b15bc,2026-03-26T12:40:15.815569,50.76,luxury,Toronto/Canada,0.05,0,LOW,113.6,AutoML
4685,e43625e8-54be-4d56-a3d9-45cbf4d2c90f,2026-03-26T12:40:18.542093,215.66,grocery,London/UK,0.15,0,LOW,115.91,AutoML
4686,dddc136e-3e57-4fd1-9260-9eed31aa2603,2026-03-26T12:40:21.266223,230.16,pharmacy,New York/USA,0.1,0,LOW,81.83,AutoML
4687,17197cb1-cf6f-44a7-ac2b-62bfba9e2319,2026-03-26T12:40:25.322548,99.03,luxury,New York/USA,0.02,0,LOW,112.64,AutoML
4688,7fb013ba-7698-49b7-b67b-47a0ca4dfa2a,2026-03-26T12:40:30.124973,205.69,online,London/UK,0.06,0,LOW,111.29,AutoML
4689,d2e0eb3d-b5d4-442c-90a4-4bc3fff8154f,2026-03-26T12:40:34.254331,135.45,pharmacy,Sydney/Australia,0.04,0,LOW,81.4,AutoML
4690,6412c68e-8323-419f-9a20-031ba8c6d566,2026-03-26T12:40:40.227330,105.49,travel,Sydney/Australia,0.04,0,LOW,108.97,AutoML
4691,12fea554-0094-42bc-9f9b-39ff52f69142,2026-03-26T12:40:42.889199,200.32,luxury,Toronto/Canada,0.04,0,LOW,112.67,AutoML
4692,9068e8cd-a3f1-4ab4-b551-a1cec1bfec7e,2026-03-26T12:40:45.528421,21.86,electronics,Berlin/Germany,0.06,0,LOW,111.75,AutoML
4693,6915882f-9d5c-4da1-9148-171fc1e80b04,2026-03-26T12:40:48.199610,2989.25,luxury,Lagos/Nigeria,0.8,1,HIGH,104.96,AutoML
4694,552189a7-d9f8-4bf5-8564-5bf615651ec6,2026-03-26T12:40:50.799244,154.61,restaurant,Sydney/Australia,0.05,0,LOW,109.94,AutoML
4695,2a3e60a0-1a79-4632-b599-63b17ae9b96a,2026-03-26T12:40:53.517577,277.83,gas,Berlin/Germany,0.1,0,LOW,87.91,AutoML
4696,173f38c0-3aa2-4b3f-abfa-3afabdef8174,2026-03-26T12:40:56.175586,244.01,online,Berlin/Germany,0.07,0,LOW,127.06,AutoML
4697,20f5bcf0-68b1-4a7c-a829-1c0dff65d47c,2026-03-26T12:40:58.935602,105.65,online,London/UK,0.01,0,LOW,108.59,AutoML
4698,31d42197-9a6e-4b46-a831-b48bbced810c,2026-03-26T12:41:01.637337,276.81,luxury,Berlin/Germany,0.12,0,LOW,109.59,AutoML
4699,19a5d8a6-e52c-48f1-9558-8c2975409af3,2026-03-26T12:41:04.332012,42.96,restaurant,New York/USA,0.09,0,LOW,90.89,AutoML
4700,00c11e08-a26e-428b-a2e3-eb9905f37845,2026-03-26T12:41:06.976276,279.61,grocery,Sydney/Australia,0.11,0,LOW,113.89,AutoML
4701,782bd713-e270-475e-bb42-5027694340ff,2026-03-26T12:41:09.707268,152.97,online,London/UK,0.08,0,LOW,105.56,AutoML
4702,31fdaaeb-8dd1-449c-b37e-19f7fa6c6fae,2026-03-26T12:41:13.382454,240.86,restaurant,Toronto/Canada,0.12,0,LOW,108.62,AutoML
4703,e3e8b767-7759-44e4-a0dc-19cdbabbfeb8,2026-03-26T12:41:16.004621,197.08,gas,Berlin/Germany,0.04,0,LOW,98.89,AutoML
4704,63cff051-04c8-4937-9baf-b50a5309e39c,2026-03-26T12:41:18.582236,25.52,grocery,Sydney/Australia,0.09,0,LOW,109.39,AutoML
4705,31058e29-826c-43f5-9506-10fe03bbd7e0,2026-03-26T12:41:21.169361,200.89,grocery,London/UK,0.09,0,LOW,93.74,AutoML
4706,e048e1c8-3d1a-47d5-898f-f060507109da,2026-03-26T12:41:24.160652,207.88,online,Toronto/Canada,0.1,0,LOW,108.52,AutoML
4707,64834aa7-9796-4605-826b-375c144c395f,2026-03-26T12:41:26.758688,244.53,luxury,Sydney/Australia,0.1,0,LOW,112.67,AutoML
4708,8df83577-5077-40a7-96e4-11af33e91b14,2026-03-26T12:41:30.490333,76.08,online,Berlin/Germany,0.06,0,LOW,106.31,AutoML
4709,d83fbb83-cbca-47c3-9274-cf83faffc2bf,2026-03-26T12:41:33.101753,96.66,electronics,Berlin/Germany,0.06,0,LOW,87.9,AutoML
4710,6092e1c6-e860-473d-8285-fbe7e44aa9a5,2026-03-26T12:41:35.716108,121.28,pharmacy,Sydney/Australia,0.03,0,LOW,103.31,AutoML
4711,a09b6b8f-0b1e-415d-a978-5559db1faa35,2026-03-26T12:41:38.246219,125.71,grocery,London/UK,0.06,0,LOW,81.7,AutoML
4712,294344ec-71c2-41c5-9134-ad4427a65211,2026-03-26T12:41:40.767615,13.93,luxury,New York/USA,0.02,0,LOW,102.19,AutoML
4713,a5d67d64-5586-481f-bc66-70143a508313,2026-03-26T12:41:43.414928,60.78,electronics,Berlin/Germany,0.05,0,LOW,92.32,AutoML
4714,bfb83af3-f014-4cc1-876a-b3763869b46f,2026-03-26T12:41:45.998311,130.76,electronics,Sydney/Australia,0.03,0,LOW,96.5,AutoML
4715,5656c224-2257-4879-965a-6752828094fa,2026-03-26T12:41:50.015754,232.27,pharmacy,New York/USA,0.08,0,LOW,106.15,AutoML
4716,e0b56dba-9abd-4b2d-a0f7-c6b91b162e79,2026-03-26T12:41:54.430374,227.26,restaurant,New York/USA,0.11,0,LOW,126.82,AutoML
4717,ea11d503-c194-4b43-a8a7-25414394ad98,2026-03-26T12:41:57.037862,222.09,restaurant,London/UK,0.09,0,LOW,118.12,AutoML
4718,77276321-6bbb-4895-b5c9-4afdf810e40e,2026-03-26T12:41:59.626078,186.08,gas,Berlin/Germany,0.08,0,LOW,108.29,AutoML
4719,1b9e46cd-04bd-48e2-923a-09eba70996cc,2026-03-26T12:42:02.427943,88.72,luxury,Sydney/Australia,0.03,0,LOW,108.51,AutoML
4720,faac7dad-c2f4-4b98-b187-fde1ac8e805e,2026-03-26T12:42:05.146106,120.51,electronics,New York/USA,0.04,0,LOW,109.69,AutoML
4721,fc728752-13f6-4931-b904-f3225d12bd71,2026-03-26T12:42:07.752491,12.28,restaurant,New York/USA,0.03,0,LOW,109.3,AutoML
4722,8f950293-49d7-4b48-b889-96b179c2455e,2026-03-26T12:42:10.357874,22.74,travel,Toronto/Canada,0.07,0,LOW,106.74,AutoML
4723,93749f33-857d-42d3-9b74-0ab17bb14129,2026-03-26T12:42:12.984779,101.79,travel,Toronto/Canada,0.05,0,LOW,111.89,AutoML
4724,d0ba60e7-a2ff-4c43-9ac9-fa77821e3842,2026-03-26T12:42:15.703626,181.96,travel,Sydney/Australia,0.06,0,LOW,104.16,AutoML
4725,fd7304e7-9bbe-42f1-a73e-91da8c31a865,2026-03-26T12:42:18.407834,203.71,pharmacy,Sydney/Australia,0.06,0,LOW,105.12,AutoML
4726,a6c847c3-fb89-4108-bd72-5c7964e6525d,2026-03-26T12:42:20.948639,295.78,electronics,Sydney/Australia,0.09,0,LOW,108.98,AutoML
4727,27a8fc53-f028-4c30-8c74-541f77b5167f,2026-03-26T12:42:23.557411,191.24,online,London/UK,0.11,0,LOW,104.37,AutoML
4728,0133d7a3-5588-49f9-b7ad-363d9e0f4df2,2026-03-26T12:42:26.244475,100.04,pharmacy,New York/USA,0.03,0,LOW,114.77,AutoML
4729,02d4a98a-bb8b-49c8-9706-069325a8232d,2026-03-26T12:42:28.842867,149.65,electronics,Toronto/Canada,0.08,0,LOW,82.18,AutoML
4730,dbe15a43-aaa3-4ee7-834f-61772c222a27,2026-03-26T12:42:31.468350,230.58,travel,Berlin/Germany,0.06,0,LOW,111.58,AutoML
4731,88898cec-f9cf-4c2c-9fe1-d649a2529380,2026-03-26T12:42:34.080074,121.3,gas,New York/USA,0.07,0,LOW,86.45,AutoML
4732,f3ec46e5-0f24-4cc2-88fb-87b2cda56c35,2026-03-26T12:42:36.843385,241.91,electronics,New York/USA,0.09,0,LOW,90.28,AutoML
